paper_id,equation_id,texbleu,levenshtein_distance,sequence_similarity,rouge_l,avg_tree_edit_distance,individual_ted_scores
ICML_2024_oral_26,8,0.6063,0.2857,0.3684210526315789,0.3556,0.75,[np.float64(0.75)]
ICML_2024_oral_26,9,0.4279,0.6552,0.7755102040816326,0.6333,0.75,[np.float64(0.75)]
ICML_2024_oral_26,10,0.9041,0.6875,0.8112676056338028,0.7778,0.0,[np.float64(0.0)]
ICML_2024_oral_26,11,0.2247,0.26,0.36036036036036034,0.209,1.0,[1.0]
ICML_2024_oral_26,12,0.7562,0.2177,0.3723404255319149,0.3673,0.9375,[np.float64(0.9375)]
ICML_2024_oral_26,13,0.7318,0.2885,0.12162162162162163,0.4146,1.0,[1.0]
ICML_2024_oral_28,1,0.1578,0.1379,0.2682926829268293,0.2963,0.5294117647058824,[np.float64(0.5294117647058824)]
ICML_2024_oral_28,2,0.7376,0.2899,0.3157894736842105,0.4167,0.9565217391304348,[np.float64(0.9565217391304348)]
ICML_2024_oral_28,3,0.2235,0.1967,0.2891566265060241,0.3019,0.8,[np.float64(0.8)]
ICML_2024_oral_28,4,0.7368,0.2258,0.3137254901960784,0.4,0.2222222222222222,[np.float64(0.2222222222222222)]
ICML_2024_oral_3,1,0.7479,0.2206,0.29955947136563876,0.2951,1.0,[1.0]
ICML_2024_oral_3,2,0.5551,0.2958,0.44696969696969696,0.3684,1.0,[1.0]
ICML_2024_oral_3,3,0.8063,0.5538,0.5042016806722689,0.5,0.42105263157894735,[np.float64(0.42105263157894735)]
ICML_2024_oral_3,4,0.6739,0.6393,0.7833333333333333,0.6,1.0,[1.0]
ICML_2024_oral_3,5,0.1379,0.2763,0.38485804416403785,0.3171,0.0,[np.float64(0.0)]
ICML_2024_oral_3,6,0.6831,0.5176,0.620253164556962,0.6275,1.0,[1.0]
ICML_2024_oral_3,7,0.7348,0.2132,0.34934497816593885,0.25,1.0,[1.0]
ICML_2024_oral_30,1,0.3049,0.413,0.5846153846153846,0.625,1.0,[np.float64(1.0)]
ICML_2024_oral_30,2,0.7654,0.3016,0.30357142857142855,0.3704,1.0,[1.0]
ICML_2024_oral_30,3,0.3452,0.3289,0.42448979591836733,0.386,1.0,"[1.0, 1.0]"
ICML_2024_oral_30,4,0.2462,0.4571,0.624390243902439,0.5854,0.5238095238095238,"[np.float64(0.2857142857142857), np.float64(0.2857142857142857), 1.0]"
ICML_2024_oral_30,5,0.4568,0.3704,0.42606516290726815,0.3333,0.8666666666666667,"[1.0, np.float64(0.6), 1.0]"
ICML_2024_oral_30,6,0.7381,0.4977,0.31932773109243695,0.525,0.75,"[1.0, np.float64(0.0), 1.0, 1.0]"
ICML_2024_oral_30,7,0.7396,0.2339,0.12027972027972028,0.4615,0.8666666666666666,"[1.0, np.float64(0.3333333333333333), 1.0, 1.0, 1.0]"
ICML_2024_oral_30,8,0.1118,0.2414,0.35294117647058826,0.4444,1.0,[1.0]
ICML_2024_oral_30,9,0.6775,0.5385,0.6341463414634146,0.7895,0.6666666666666666,"[1.0, np.float64(0.0), 1.0]"
ICML_2024_oral_37,1,1.0,1.0,1.0,1.0,1.0,[1.0]
ICML_2024_oral_37,2,0.6197,0.6591,0.7837837837837838,0.7273,1.0,[1.0]
ICML_2024_oral_37,3,0.8421,0.2766,0.3235294117647059,0.3636,1.0,[1.0]
ICML_2024_oral_37,4,0.8988,0.7037,0.8201438848920863,0.8108,1.0,[1.0]
ICML_2024_oral_37,5,0.0986,0.186,0.21238938053097345,0.2581,0.6666666666666666,[np.float64(0.6666666666666666)]
ICML_2024_oral_37,6,0.7814,0.5914,0.7586206896551724,0.7347,0.5833333333333334,[np.float64(0.5833333333333334)]
ICML_2024_oral_37,7,0.3771,0.3226,0.026525198938992044,0.3979,1.0,[1.0]
ICML_2024_oral_37,8,0.2672,0.5022,0.6686567164179105,0.6882,0.36363636363636365,[np.float64(0.36363636363636365)]
ICML_2024_oral_37,9,0.2295,0.3333,0.4782608695652174,0.5854,1.0,[1.0]
ICML_2024_oral_37,10,0.7667,0.2927,0.38961038961038963,0.3636,0.7333333333333333,[np.float64(0.7333333333333333)]
ICML_2024_oral_4,1,0.595,0.4321,0.6666666666666666,0.7619,0.7333333333333333,[np.float64(0.7333333333333333)]
ICML_2024_oral_4,2,0.8394,0.6436,0.7065217391304348,0.75,0.15384615384615385,[np.float64(0.15384615384615385)]
ICML_2024_oral_4,3,0.7356,0.1781,0.2612244897959184,0.2609,1.0,[1.0]
ICML_2024_oral_41,1,0.8042,0.4141,0.5176470588235295,0.5152,1.0,[1.0]
ICML_2024_oral_41,2,0.673,0.617,0.6823529411764706,0.7,1.0,[1.0]
ICML_2024_oral_41,3,1.0,1.0,1.0,1.0,0.0,[np.float64(0.0)]
ICML_2024_oral_41,4,0.1822,0.34,0.4927536231884058,0.4,1.0,[1.0]
ICML_2024_oral_41,5,0.4962,0.5938,0.7450980392156863,0.8,1.0,[1.0]
ICML_2024_oral_41,6,0.5194,0.2658,0.25806451612903225,0.1818,1.0,[1.0]
ICML_2024_oral_41,7,0.5485,0.3364,0.48863636363636365,0.5217,1.0,[1.0]
ICML_2024_oral_41,8,0.3348,0.4265,0.512987012987013,0.557,1.0,[1.0]
ICML_2024_oral_41,9,0.536,0.641,0.7751937984496124,0.7778,1.0,[1.0]
ICML_2024_oral_41,10,0.3221,0.403,0.48221343873517786,0.4559,1.0,[np.float64(1.0)]
ICML_2024_oral_44,1,0.3881,0.3763,0.5,0.4324,0.46153846153846156,[np.float64(0.46153846153846156)]
ICML_2024_oral_44,2,0.619,0.1827,0.4,0.4828,1.0,[1.0]
ICML_2024_oral_44,3,0.7442,0.6125,0.7184466019417476,0.6988,0.7083333333333334,[np.float64(0.7083333333333334)]
ICML_2024_oral_5,1,0.0053,0.1053,0.18691588785046728,0.2222,0.8648648648648649,[np.float64(0.8648648648648649)]
ICML_2024_oral_5,2,0.6541,0.4286,0.3939393939393939,0.3871,0.5769230769230769,[np.float64(0.5769230769230769)]
ICML_2024_oral_5,3,0.3646,0.5248,0.6883720930232559,0.6786,1.0,[np.float64(1.0)]
ICML_2024_oral_5,4,0.0905,0.2179,0.3235294117647059,0.2593,1.0,[1.0]
ICML_2024_oral_5,5,0.8827,0.7882,0.8047337278106509,0.7907,0.25,[np.float64(0.25)]
ICML_2024_oral_5,6,0.7744,0.3,0.31868131868131866,0.3929,0.9166666666666666,[np.float64(0.9166666666666666)]
ICML_2024_oral_5,7,0.7633,0.2308,0.39215686274509803,0.375,0.5806451612903226,[np.float64(0.5806451612903226)]
ICML_2024_oral_5,8,0.2203,0.2683,0.37554585152838427,0.1887,1.0,[1.0]
ICML_2024_oral_5,9,0.7566,0.1795,0.16363636363636364,0.1667,0.8888888888888888,[np.float64(0.8888888888888888)]
ICML_2024_oral_5,10,0.7504,0.3521,0.32116788321167883,0.3684,1.0,[1.0]
ICML_2024_oral_5,11,0.7305,0.3667,0.3983050847457627,0.5246,1.0,[1.0]
ICML_2024_oral_53,1,0.7385,0.125,0.23931623931623933,0.1212,1.0,[1.0]
ICML_2024_oral_53,2,0.4244,0.1429,0.24390243902439024,0.2162,1.0833333333333333,[np.float64(1.0833333333333333)]
ICML_2024_oral_53,3,0.6895,0.566,0.7032967032967034,0.6667,1.0,[1.0]
ICML_2024_oral_53,4,0.6911,0.657,0.7352941176470589,0.766,0.38461538461538464,[np.float64(0.38461538461538464)]
ICML_2024_oral_53,5,0.7943,0.9278,0.96,0.9905,0.6571428571428571,[np.float64(0.6571428571428571)]
ICML_2024_oral_53,6,0.857,0.7079,0.8024691358024691,0.7843,1.0,[1.0]
ICML_2024_oral_53,7,0.2265,0.1734,0.22764227642276422,0.1739,1.0,[1.0]
ICML_2024_oral_55,1,0.7738,0.4105,0.4489795918367347,0.5128,0.8857142857142857,[np.float64(0.8857142857142857)]
ICML_2024_oral_55,2,0.0241,0.1068,0.19047619047619047,0.1622,0.8888888888888888,[np.float64(0.8888888888888888)]
ICML_2024_oral_58,1,0.0003,0.0905,0.15702479338842976,0.1875,0.896551724137931,[np.float64(0.896551724137931)]
ICML_2024_oral_58,2,0.3122,0.3237,0.47173489278752434,0.4394,1.0,[1.0]
ICML_2024_oral_58,3,0.1329,0.2653,0.3880597014925373,0.375,1.0,[1.0]
ICML_2024_oral_58,4,0.1374,0.1644,0.2,0.0,0.8421052631578947,[np.float64(0.8421052631578947)]
ICML_2024_oral_60,1,0.0648,0.2105,0.32323232323232326,0.2759,0.7,[np.float64(0.7)]
ICML_2024_oral_60,2,0.6392,0.766,0.84251968503937,0.8857,0.7419354838709677,[np.float64(0.7419354838709677)]
ICML_2024_oral_60,3,0.3975,0.4318,0.5797101449275363,0.5405,1.0,[1.0]
ICML_2024_oral_60,4,0.8762,0.5238,0.6379310344827587,0.7273,0.11538461538461539,[np.float64(0.11538461538461539)]
ICML_2024_oral_60,5,0.7625,0.3267,0.41025641025641024,0.4255,0.9090909090909091,[np.float64(0.9090909090909091)]
ICML_2024_oral_60,6,0.6613,0.6824,0.8157894736842105,0.8444,0.0,[np.float64(0.0)]
ICML_2024_oral_60,7,0.5571,0.6696,0.8021390374331551,0.8148,0.0,[np.float64(0.0)]
ICML_2024_oral_60,8,0.88,0.9912,0.9955947136563876,1.0,0.0,[np.float64(0.0)]
ICML_2024_oral_60,9,0.6767,0.5283,0.7019230769230769,0.7213,0.5,[np.float64(0.5)]
ICML_2024_oral_66,1,0.6432,0.6,0.6896551724137931,0.8148,1.0,[1.0]
ICML_2024_oral_66,2,0.3643,0.2239,0.3047619047619048,0.2857,0.5,[np.float64(0.5)]
ICML_2024_oral_66,3,0.7588,0.2055,0.04912280701754386,0.2667,1.0,[1.0]
ICML_2024_oral_66,4,0.748,0.4321,0.6580645161290323,0.6829,1.0,[1.0]
ICML_2024_oral_72,1,0.5752,0.4466,0.5274725274725275,0.5614,0.6666666666666666,[np.float64(0.6666666666666666)]
ICML_2024_oral_72,2,0.4782,0.4146,0.5555555555555556,0.4333,0.0,[np.float64(0.0)]
ICML_2024_oral_73,1,0.1538,0.3585,0.5234899328859061,0.5,0.967741935483871,[np.float64(0.967741935483871)]
ICML_2024_oral_73,2,0.7641,0.1863,0.15384615384615385,0.2941,1.0,[1.0]
ICML_2024_oral_73,3,0.7868,0.5867,0.6755852842809364,0.7089,0.0,[np.float64(0.0)]
ICML_2024_oral_73,4,0.8863,0.9653,0.9823321554770318,1.0,0.0,[np.float64(0.0)]
ICML_2024_oral_73,5,0.0096,0.1346,0.1774193548387097,0.0513,1.0,[1.0]
ICML_2024_oral_75,1,0.46,0.3578,0.4631578947368421,0.4643,1.0,[1.0]
ICML_2024_oral_75,2,0.5432,0.3797,0.5375,0.5806,0.0,[np.float64(0.0)]
ICML_2024_oral_75,3,0.2325,0.3485,0.06590621039290241,0.4902,1.0,[1.0]
ICML_2024_oral_75,4,0.316,0.1282,0.21875,0.2727,0.6363636363636364,[np.float64(0.6363636363636364)]
ICML_2024_oral_79,1,0.6676,0.1786,0.3561643835616438,0.2581,0.9411764705882353,[np.float64(0.9411764705882353)]
ICML_2024_oral_79,2,0.7481,0.5338,0.6949152542372882,0.6757,0.0,[np.float64(0.0)]
ICML_2024_oral_79,3,0.7646,0.2688,0.27631578947368424,0.2703,1.0,[np.float64(1.0)]
ICML_2024_oral_79,4,0.3491,0.3587,0.4192634560906516,0.4783,1.0,[1.0]
ICML_2024_oral_79,5,0.7012,0.7658,0.8558139534883721,0.8929,0.0,[np.float64(0.0)]
ICML_2024_oral_84,1,0.583,0.4082,0.4090909090909091,0.5833,1.0,[1.0]
ICML_2024_oral_84,2,1.0,1.0,1.0,1.0,0.0,[np.float64(0.0)]
ICML_2024_oral_84,3,0.6176,0.6271,0.7254901960784313,0.7692,1.0,[1.0]
ICML_2024_oral_84,4,0.7308,0.2381,0.3939393939393939,0.3529,1.0,[1.0]
ICML_2024_oral_84,5,0.3072,0.2417,0.35602094240837695,0.2857,0.6666666666666666,[np.float64(0.6666666666666666)]
ICML_2024_oral_84,6,0.7489,0.2529,0.31654676258992803,0.1622,1.0,[1.0]
ICML_2024_oral_84,7,0.0991,0.256,0.4131455399061033,0.48,1.0,[1.0]
ICML_2024_oral_84,8,0.7878,0.3884,0.6050420168067226,0.6786,1.0,[1.0]
ICML_2024_oral_93,1,0.4976,0.3933,0.5789473684210527,0.6,1.0,[1.0]
ICML_2024_oral_93,2,0.0985,0.1609,0.14414414414414414,0.2353,1.0,[1.0]
ICML_2024_oral_93,3,0.6832,0.8916,0.9426751592356688,0.9565,0.1,[np.float64(0.1)]
ICML_2024_oral_93,4,0.8907,0.9121,0.9325842696629213,0.84,0.0,[np.float64(0.0)]
ICML_2024_oral_93,5,0.6271,0.6471,0.734375,0.6667,1.0,[1.0]
ICML_2024_oral_93,6,0.5716,0.3492,0.5405405405405406,0.5294,1.0,[1.0]
ICML_2024_oral_95,1,0.2541,0.2231,0.1945945945945946,0.25,1.0,[1.0]
ICML_2024_oral_95,2,0.7741,0.2933,0.4791666666666667,0.4872,1.0,[1.0]
ICML_2024_oral_95,3,0.2903,0.3504,0.23661971830985915,0.4948,1.0,[1.0]
ICML_2024_oral_95,4,0.7389,0.1417,0.013468013468013467,0.2308,1.0,[1.0]
ICML_2024_oral_95,5,0.4563,0.2763,0.37398373983739835,0.3684,1.0,[1.0]
ICML_2024_oral_95,6,0.0367,0.1694,0.2550335570469799,0.2273,1.0,[np.float64(1.0)]
ICML_2024_oral_95,7,0.7196,0.5,0.597864768683274,0.6024,1.0,[1.0]
ICML_2024_oral_99,1,0.7653,0.1696,0.21621621621621623,0.2143,1.0,[1.0]
ICML_2024_oral_99,2,0.415,0.4135,0.5847953216374269,0.619,1.0,[1.0]
ICML_2024_oral_99,3,0.383,0.3917,0.4607329842931937,0.383,1.0,[1.0]
ICML_2024_oral_99,4,0.3515,0.4718,0.6175115207373272,0.6415,0.5,[np.float64(0.5)]
ICML_2024_oral_99,5,0.8539,0.4286,0.7142857142857143,0.7143,1.0,[1.0]
ICML_2024_oral_99,6,0.2103,0.3113,0.47368421052631576,0.4324,0.6896551724137931,[np.float64(0.6896551724137931)]
ICML_2024_oral_99,7,0.7503,0.5211,0.6812227074235808,0.6552,1.0,[1.0]
naacl_2024_short_14,1,0.7218,0.1839,0.3305785123966942,0.2105,0.0,[np.float64(0.0)]
naacl_2024_short_14,2,0.7732,0.2436,0.46153846153846156,0.4091,0.0,[np.float64(0.0)]
naacl_2024_short_14,3,0.7401,0.1795,0.28368794326241137,0.3256,0.9375,[np.float64(0.9375)]
naacl_2024_short_16,1,0.3649,0.4412,0.5882352941176471,0.5882,0.5625,[np.float64(0.5625)]
naacl_2024_short_16,2,0.5277,0.5062,0.6470588235294118,0.619,0.15789473684210525,[np.float64(0.15789473684210525)]
naacl_2024_short_22,1,0.7568,0.4074,0.4835164835164835,0.4286,1.0,[1.0]
naacl_2024_short_22,2,0.2066,0.3564,0.54421768707483,0.55,1.0,[1.0]
naacl_2024_short_22,3,0.4674,0.5604,0.697986577181208,0.6818,1.0,[1.0]
naacl_2024_short_23,1,0.0014,0.0881,0.16113744075829384,0.2545,0.6666666666666666,[np.float64(0.6666666666666666)]
naacl_2024_short_23,2,0.4516,0.2467,0.39669421487603307,0.3492,0.96,[np.float64(0.96)]
naacl_2024_short_23,3,0.8195,0.6761,0.8115942028985508,0.7778,1.0,[1.0]
naacl_2024_short_25,1,1.0,1.0,1.0,1.0,1.0,[1.0]
naacl_2024_short_25,2,1.0,1.0,1.0,1.0,1.0,[1.0]
naacl_2024_short_25,3,0.6772,0.5664,0.6802030456852792,0.6296,1.0,[1.0]
naacl_2024_short_25,4,1.0,1.0,1.0,1.0,1.0,[1.0]
naacl_2024_short_26,1,0.8015,0.6842,0.8333333333333334,0.8571,1.0,[1.0]
naacl_2024_short_26,2,0.7573,0.4603,0.6206896551724138,0.6316,0.9230769230769231,[np.float64(0.9230769230769231)]
naacl_2024_short_26,3,0.7614,0.2771,0.4492753623188406,0.3889,0.8,[np.float64(0.8)]
naacl_2024_short_26,4,0.7789,0.5429,0.71,0.5769,0.36585365853658536,[np.float64(0.36585365853658536)]
naacl_2024_short_26,5,0.2099,0.4444,0.6153846153846154,0.6,0.6153846153846154,[np.float64(0.6153846153846154)]
naacl_2024_short_27,1,0.7816,0.3023,0.41935483870967744,0.3462,1.0,[1.0]
naacl_2024_short_27,2,0.6949,0.2558,0.375,0.3636,0.5789473684210527,[np.float64(0.5789473684210527)]
naacl_2024_short_27,3,0.7481,0.3711,0.30344827586206896,0.4103,0.8333333333333334,[np.float64(0.8333333333333334)]
naacl_2024_short_27,4,0.9606,0.871,0.8709677419354839,0.7143,0.0,[np.float64(0.0)]
naacl_2024_short_28,1,0.6781,0.4677,0.23931623931623933,0.625,0.9,[np.float64(0.9)]
naacl_2024_short_28,2,0.5423,0.5435,0.7088607594936709,0.75,0.875,[np.float64(0.875)]
naacl_2024_short_28,3,0.2151,0.2047,0.23783783783783785,0.2449,1.0,[1.0]
naacl_2024_short_28,4,0.6254,0.4865,0.6647058823529411,0.6222,1.0,[1.0]
naacl_2024_short_32,1,0.5668,0.3067,0.1076923076923077,0.5263,0.9473684210526315,[np.float64(0.9473684210526315)]
naacl_2024_short_32,2,0.8543,0.5175,0.639269406392694,0.5926,0.0,[np.float64(0.0)]
naacl_2024_short_33,1,0.1889,0.25,0.39473684210526316,0.25,1.0,[1.0]
naacl_2024_short_33,2,0.8668,0.5484,0.6206896551724138,0.5556,0.7380952380952381,[np.float64(0.7380952380952381)]
naacl_2024_short_34,1,0.6754,0.1628,0.32941176470588235,0.2069,1.0,[1.0]
naacl_2024_short_34,2,1.0,1.0,1.0,1.0,0.0,[np.float64(0.0)]
naacl_2024_short_34,3,0.4044,0.4476,0.6363636363636364,0.3846,0.26666666666666666,[np.float64(0.26666666666666666)]
naacl_2024_short_34,4,0.5375,0.7255,0.8409090909090909,0.875,0.5333333333333333,[np.float64(0.5333333333333333)]
naacl_2024_short_34,5,0.8549,0.686,0.75,0.7568,0.6666666666666666,[np.float64(0.6666666666666666)]
naacl_2024_short_34,6,1.0,1.0,1.0,1.0,0.0,[np.float64(0.0)]
naacl_2024_short_34,7,0.7552,0.2979,0.3333333333333333,0.0741,0.7142857142857143,[np.float64(0.7142857142857143)]
naacl_2024_short_34,8,0.186,0.3846,0.5504587155963303,0.5714,1.0,[1.0]
naacl_2024_short_34,9,1.0,1.0,1.0,1.0,0.0,[np.float64(0.0)]
naacl_2024_short_34,10,0.0025,0.1005,0.08035714285714286,0.2,1.0,[1.0]
naacl_2024_short_34,11,0.7684,0.3579,0.042826552462526764,0.5042,1.0,[1.0]
naacl_2024_short_38,1,0.3259,0.375,0.5906040268456376,0.5778,1.0,[1.0]
naacl_2024_short_38,2,0.7368,0.4182,0.6226415094339622,0.5806,0.725,[np.float64(0.725)]
naacl_2024_short_39,1,0.4325,0.4659,0.5673758865248227,0.6111,0.8888888888888888,[np.float64(0.8888888888888888)]
naacl_2024_short_39,2,0.7409,0.1719,0.2,0.1379,0.9,[np.float64(0.9)]
naacl_2024_short_43,1,0.7711,0.1935,0.4074074074074074,0.4,1.0,[1.0]
naacl_2024_short_43,2,0.774,0.4483,0.28846153846153844,0.5862,0.6818181818181818,[np.float64(0.6818181818181818)]
naacl_2024_short_43,3,0.7419,0.9022,0.9485714285714286,0.9524,0.10526315789473684,[np.float64(0.10526315789473684)]
naacl_2024_short_43,4,0.8427,0.6279,0.7735849056603774,0.8333,0.2692307692307692,[np.float64(0.2692307692307692)]
naacl_2024_short_45,1,0.1465,0.2255,0.3308270676691729,0.3333,0.35294117647058826,[np.float64(0.35294117647058826)]
naacl_2024_short_45,2,0.4584,0.2941,0.48717948717948717,0.4211,1.0,[1.0]
naacl_2024_short_45,3,0.0076,0.1068,0.19298245614035087,0.2759,0.8888888888888888,[np.float64(0.8888888888888888)]
naacl_2024_short_45,4,0.6295,0.4773,0.4935064935064935,0.625,0.0,[np.float64(0.0)]
naacl_2024_short_45,5,0.6548,0.6981,0.803921568627451,0.75,0.7446808510638298,[np.float64(0.7446808510638298)]
naacl_2024_short_45,6,1.0,1.0,1.0,1.0,0.0,[np.float64(0.0)]
naacl_2024_short_45,7,0.597,0.2727,0.42105263157894735,0.4828,1.0,[1.0]
naacl_2024_short_46,1,0.7231,0.3333,0.2777777777777778,0.2105,1.0,[1.0]
naacl_2024_short_46,2,0.6963,0.64,0.7021276595744681,0.6667,1.0,[1.0]
naacl_2024_short_46,3,0.2439,0.2447,0.37037037037037035,0.2703,1.0,[1.0]
naacl_2024_short_46,4,0.7108,0.9286,0.9518072289156626,0.9333,1.0,[1.0]
naacl_2024_short_46,5,0.1893,0.3077,0.36363636363636365,0.3333,1.0,[1.0]
naacl_2024_short_46,6,0.5726,0.4881,0.528169014084507,0.6027,1.0,[1.0]
naacl_2024_short_46,7,0.9278,0.7703,0.7769784172661871,0.8,0.4,[np.float64(0.4)]
naacl_2024_short_46,8,0.6865,0.7248,0.8040201005025126,0.8,0.0,[np.float64(0.0)]
naacl_2024_short_5,1,0.0062,0.141,0.20973782771535582,0.1739,0.7777777777777778,[np.float64(0.7777777777777778)]
naacl_2024_short_5,2,0.8451,0.7344,0.816,0.8125,0.2926829268292683,[np.float64(0.2926829268292683)]
naacl_2024_short_5,3,0.059,0.267,0.4142857142857143,0.4348,1.0,[1.0]
naacl_2024_short_5,4,0.5742,0.708,0.826530612244898,0.8636,0.24444444444444444,[np.float64(0.24444444444444444)]
naacl_2024_short_51,1,0.0486,0.1807,0.2912621359223301,0.2963,1.0,[1.0]
naacl_2024_short_51,2,0.161,0.2182,0.3150684931506849,0.4444,1.0,[1.0]
naacl_2024_short_52,1,0.0655,0.1711,0.17989417989417988,0.3077,1.0,[1.0]
naacl_2024_short_52,2,0.7488,0.4694,0.651685393258427,0.6154,1.0,[1.0]
naacl_2024_short_52,3,0.6881,0.5091,0.6530612244897959,0.5714,1.0,[1.0]
naacl_2024_short_52,4,0.8187,0.6761,0.7868852459016393,0.7778,1.0,[1.0]
naacl_2024_short_52,5,0.3052,0.4603,0.6039603960396039,0.5652,1.0,[1.0]
naacl_2024_short_53,1,0.4984,0.2069,0.2,0.1176,1.0,[1.0]
naacl_2024_short_53,2,0.0151,0.1611,0.25142857142857145,0.3182,1.0,[1.0]
naacl_2024_short_56,1,0.5979,0.1667,0.08849557522123894,0.1429,1.0,[1.0]
naacl_2024_short_56,2,0.8018,0.566,0.7032967032967034,0.5926,1.0,[1.0]
naacl_2024_short_56,3,0.7185,0.3452,0.5313432835820896,0.5155,1.0,[1.0]
naacl_2024_short_56,4,0.633,0.641,0.7714285714285715,0.6316,0.0,[np.float64(0.0)]
naacl_2024_short_62,1,0.6915,0.2143,0.2647058823529412,0.1935,0.9285714285714286,[np.float64(0.9285714285714286)]
naacl_2024_short_62,2,0.6431,0.6471,0.76,0.6818,0.0,[np.float64(0.0)]
naacl_2024_short_66,1,0.0192,0.1413,0.14953271028037382,0.2941,0.9,[np.float64(0.9)]
naacl_2024_short_66,2,0.3161,0.4764,0.43686006825938567,0.6591,1.0,[1.0]
naacl_2024_short_66,3,0.7297,0.2727,0.040632054176072234,0.3306,0.0,[np.float64(0.0)]
naacl_2024_short_67,1,0.0028,0.1103,0.14285714285714285,0.2174,0.875,[np.float64(0.875)]
naacl_2024_short_67,2,0.6434,0.6216,0.7575757575757576,0.8,1.0,[1.0]
naacl_2024_short_67,3,0.002,0.1396,0.24503311258278146,0.3038,0.8695652173913043,[np.float64(0.8695652173913043)]
naacl_2024_short_67,4,0.4658,0.194,0.16822429906542055,0.3571,1.0,[1.0]
naacl_2024_short_67,5,0.7709,0.6382,0.735632183908046,0.7164,1.0,[1.0]
naacl_2024_short_67,6,0.3169,0.1957,0.3010752688172043,0.169,0.9411764705882353,[np.float64(0.9411764705882353)]
naacl_2024_short_69,1,0.8935,0.88,0.9361702127659575,0.9412,0.0,[np.float64(0.0)]
naacl_2024_short_69,2,0.7929,0.25,0.3492063492063492,0.3636,1.0,[1.0]
naacl_2024_short_69,3,0.1922,0.3333,0.4827586206896552,0.6,0.5882352941176471,[np.float64(0.5882352941176471)]
naacl_2024_short_69,4,0.0654,0.2427,0.37209302325581395,0.45,1.0,[1.0]
naacl_2024_short_69,5,0.4958,0.5,0.631578947368421,0.6452,1.0,[1.0]
naacl_2024_short_69,6,0.6864,0.6145,0.7432432432432432,0.766,0.0,[np.float64(0.0)]
naacl_2024_short_7,1,0.5665,0.5,0.389937106918239,0.6087,0.8,[np.float64(0.8)]
naacl_2024_short_7,2,0.7404,0.375,0.4918032786885246,0.3158,0.6363636363636364,[np.float64(0.6363636363636364)]
naacl_2024_short_7,3,0.0,0.1055,0.19090909090909092,0.1695,0.0,[np.float64(0.0)]
naacl_2024_short_7,4,0.0282,0.1354,0.2033898305084746,0.1,1.0,[1.0]
naacl_2024_short_7,5,0.2549,0.3099,0.3888888888888889,0.2609,1.0,[1.0]
naacl_2024_short_7,6,0.7722,0.1622,0.2608695652173913,0.3415,1.0,[1.0]
naacl_2024_short_8,1,0.6112,0.3125,0.5333333333333333,0.6,1.0,[1.0]
naacl_2024_short_8,2,0.7794,0.74,0.8421052631578947,0.8387,0.6666666666666666,[np.float64(0.6666666666666666)]
naacl_2024_short_8,3,0.7456,0.3158,0.2992125984251969,0.3,1.0,[1.0]
naacl_2024_short_8,4,0.7646,0.7288,0.8103448275862069,0.7647,1.0,[1.0]
naacl_2024_short_8,5,0.4467,0.2519,0.2719298245614035,0.4407,0.78125,[np.float64(0.78125)]
naacl_2024_short_9,1,0.5423,0.3671,0.4444444444444444,0.5714,0.6538461538461539,[np.float64(0.6538461538461539)]
naacl_2024_short_9,2,0.9337,0.9889,0.994413407821229,1.0,0.0,[np.float64(0.0)]
naacl_2024_short_9,3,0.754,0.4667,0.6222222222222222,0.7692,0.0,[np.float64(0.0)]
neurips_2024_oral_10,1,0.2063,0.3206,0.40625,0.3934,0.9411764705882353,[np.float64(0.9411764705882353)]
neurips_2024_oral_10,2,0.1381,0.3353,0.47413793103448276,0.5405,0.07142857142857142,[np.float64(0.07142857142857142)]
neurips_2024_oral_10,3,0.0236,0.1308,0.17777777777777778,0.0,0.8648648648648649,[np.float64(0.8648648648648649)]
neurips_2024_oral_10,4,0.002,0.1167,0.1678832116788321,0.1882,1.0,[1.0]
neurips_2024_oral_10,5,0.3605,0.4162,0.46984126984126984,0.4694,1.0,[1.0]
neurips_2024_oral_10,6,0.2537,0.2564,0.36199095022624433,0.3514,0.6470588235294118,[np.float64(0.6470588235294118)]
neurips_2024_oral_10,7,0.1788,0.2721,0.25980392156862747,0.4553,1.0,[1.0]
neurips_2024_oral_10,8,0.6609,0.5072,0.5426356589147286,0.4571,1.0,[1.0]
neurips_2024_oral_10,9,0.686,0.7317,0.759493670886076,0.8421,0.1935483870967742,[np.float64(0.1935483870967742)]
neurips_2024_oral_11,1,0.2277,0.4094,0.36464088397790057,0.6296,1.0,[1.0]
neurips_2024_oral_11,2,0.2898,0.1462,0.08040201005025126,0.1569,1.0,[1.0]
neurips_2024_oral_12,1,0.9251,0.8545,0.8888888888888888,0.8,0.21428571428571427,[np.float64(0.21428571428571427)]
neurips_2024_oral_12,2,0.251,0.2683,0.3898305084745763,0.359,1.0,[1.0]
neurips_2024_oral_12,3,0.7717,0.4937,0.5362318840579711,0.6667,0.18181818181818182,[np.float64(0.18181818181818182)]
neurips_2024_oral_12,4,0.468,0.3793,0.5439330543933054,0.5556,0.0,[np.float64(0.0)]
neurips_2024_oral_12,5,0.6078,0.3462,0.46464646464646464,0.4737,0.0,[np.float64(0.0)]
neurips_2024_oral_12,6,0.8164,0.6364,0.7102803738317757,0.7143,0.0,[np.float64(0.0)]
