paper_id,equation_id,texbleu,levenshtein_distance,sequence_similarity,rouge_l,avg_tree_edit_distance,individual_ted_scores
ICLR_2024_oral_35,4,0.7885,0.2689,0.4279475982532751,0.2258,1.0,[1.0]
ICLR_2024_oral_35,5,0.7294,0.2278,0.25,0.1212,1.0,[1.0]
ICLR_2024_oral_35,6,0.2165,0.25,0.352,0.3125,1.0,[1.0]
ICLR_2024_oral_36,1,0.6603,0.119,0.4177215189873418,0.4255,0.9545454545454546,[np.float64(0.9545454545454546)]
ICLR_2024_oral_36,2,0.451,0.3068,0.4489795918367347,0.4474,1.0,[1.0]
ICLR_2024_oral_36,3,0.9994,0.9833,0.9915966386554622,1.0,0.0,[np.float64(0.0)]
ICLR_2024_oral_36,4,0.5858,0.4867,0.40609137055837563,0.6545,1.0,[1.0]
ICLR_2024_oral_37,1,0.6224,0.0556,0.22857142857142856,0.1818,0.8333333333333334,[np.float64(0.8333333333333334)]
ICLR_2024_oral_37,2,0.3872,0.4154,0.5544554455445545,0.3889,1.0,[1.0]
ICLR_2024_oral_37,3,0.4931,0.3364,0.4293785310734463,0.3636,1.0,[1.0]
ICLR_2024_oral_37,4,0.2698,0.3659,0.48044692737430167,0.5283,1.0,[1.0]
ICLR_2024_oral_37,5,0.3872,0.3576,0.5021645021645021,0.4545,0.0,[np.float64(0.0)]
ICLR_2024_oral_37,6,0.6721,0.7748,0.8602150537634409,0.9014,1.0,[1.0]
ICLR_2024_oral_37,7,0.3797,0.5026,0.5605095541401274,0.5581,1.0,[1.0]
ICLR_2024_oral_37,8,0.729,0.3272,0.3122923588039867,0.359,0.0,[np.float64(0.0)]
ICLR_2024_oral_37,9,0.7573,0.2818,0.30662020905923343,0.2817,0.95,[np.float64(0.95)]
ICLR_2024_oral_37,10,0.006,0.1414,0.24561403508771928,0.2703,0.8,[np.float64(0.8)]
ICLR_2024_oral_38,1,0.7198,0.4848,0.6666666666666666,0.8,0.38461538461538464,[np.float64(0.38461538461538464)]
ICLR_2024_oral_38,2,0.7665,0.2762,0.44878048780487806,0.6071,1.0,[1.0]
ICLR_2024_oral_38,3,0.7743,0.8,0.8786610878661087,0.8333,1.0,[1.0]
ICLR_2024_oral_38,4,0.8173,0.9852,0.9925373134328358,1.0,1.0,[1.0]
ICLR_2024_oral_38,5,0.6629,0.7071,0.7715355805243446,0.7692,1.0,[1.0]
ICLR_2024_oral_38,6,0.4604,0.6154,0.7559055118110236,0.7692,0.375,[np.float64(0.375)]
ICLR_2024_oral_38,7,0.5793,0.5724,0.6545454545454545,0.6769,1.0,[1.0]
ICLR_2024_oral_38,8,0.7715,0.3969,0.42724458204334365,0.5517,1.0,[1.0]
ICLR_2024_oral_39,1,0.5075,0.4828,0.39344262295081966,0.64,1.0,[1.0]
ICLR_2024_oral_39,2,0.6547,0.2836,0.5136186770428015,0.5714,1.0,[1.0]
ICLR_2024_oral_39,3,0.8032,0.4467,0.5723905723905723,0.5714,0.0,[np.float64(0.0)]
ICLR_2024_oral_39,4,0.8009,0.321,0.36024844720496896,0.2,1.0,[1.0]
ICLR_2024_oral_4,1,0.2344,0.4267,0.5740740740740741,0.6111,1.0,[1.0]
ICLR_2024_oral_4,2,0.5803,0.5938,0.7307692307692307,0.7755,1.0,[1.0]
ICLR_2024_oral_4,3,0.3052,0.2994,0.3563636363636364,0.4368,1.0,[1.0]
ICLR_2024_oral_41,1,0.8758,0.6562,0.768,0.8205,0.0,[np.float64(0.0)]
ICLR_2024_oral_41,2,0.7777,0.25,0.27722772277227725,0.3704,0.0,[np.float64(0.0)]
ICLR_2024_oral_41,3,0.5677,0.5607,0.7513227513227513,0.8197,0.0,[np.float64(0.0)]
ICLR_2024_oral_41,4,0.5078,0.483,0.6222222222222222,0.6234,1.0,[1.0]
ICLR_2024_oral_41,5,0.7198,0.603,0.7046070460704607,0.6889,1.0,[1.0]
